product_id,product_name,category,supplier,cost_price,retail_price,margin_pct,stock_qty,reorder_level,needs_reorder,warehouse,last_restocked,weight_kg,length_cm,width_cm,height_cm
PRD-005214,Product-5214,Sports,Supplier-15,195.1,566.98,65.59,1216,265,False,Warehouse-E,2026-01-12,39.39,88.0,59.0,41.0
PRD-005215,Product-5215,Food,Supplier-16,77.09,142.46,45.89,3791,383,False,Warehouse-A,2026-01-27,48.81,28.0,39.0,53.0
PRD-005217,Product-5217,Beauty,Supplier-18,31.95,68.73,53.51,4463,377,False,Warehouse-C,2026-01-08,0.97,97.0,42.0,93.0
PRD-005218,Product-5218,Auto,Supplier-19,161.49,321.41,49.76,7696,79,False,Warehouse-D,2026-02-07,34.2,8.0,69.0,85.0
PRD-005219,Product-5219,Garden,Supplier-20,193.06,398.69,51.58,8688,145,False,Warehouse-E,2025-12-06,44.22,68.0,52.0,61.0
PRD-005220,Product-5220,Electronics,Supplier-21,116.97,156.87,25.44,6747,375,False,Warehouse-A,2026-02-16,18.42,93.0,64.0,100.0
PRD-005221,Product-5221,Clothing,Supplier-22,29.54,61.15,51.69,3361,196,False,Warehouse-B,2026-02-23,34.5,30.0,33.0,6.0
PRD-005222,Product-5222,Books,Supplier-23,156.91,247.55,36.61,4856,207,False,Warehouse-C,2025-12-12,36.89,9.0,52.0,23.0
PRD-005223,Product-5223,Home,Supplier-24,19.59,45.79,57.22,9911,173,False,Warehouse-D,2025-11-12,38.42,48.0,8.0,56.0
PRD-005225,Product-5225,Food,Supplier-26,77.19,126.13,38.8,4325,39,False,Warehouse-A,2025-11-11,29.44,97.0,98.0,47.0
PRD-005226,Product-5226,Toys,Supplier-27,48.75,142.78,65.86,9328,385,False,Warehouse-B,2026-02-27,41.98,99.0,33.0,74.0
PRD-005227,Product-5227,Beauty,Supplier-28,156.87,261.96,40.12,9901,400,False,Warehouse-C,2026-04-01,0.65,98.0,75.0,81.0
PRD-005228,Product-5228,Auto,Supplier-29,57.46,128.24,55.19,9097,431,False,Warehouse-D,2026-03-17,35.27,6.0,37.0,67.0
PRD-005229,Product-5229,Garden,Supplier-30,187.06,542.75,65.53,7070,410,False,Warehouse-E,2025-11-08,34.32,78.0,23.0,17.0
PRD-005230,Product-5230,Electronics,Supplier-31,188.39,244.21,22.86,3543,500,False,Warehouse-A,2025-12-01,45.91,28.0,41.0,29.0
PRD-005231,Product-5231,Clothing,Supplier-32,184.57,317.69,41.9,3965,186,False,Warehouse-B,2026-03-01,38.79,95.0,46.0,51.0
PRD-005233,Product-5233,Home,Supplier-34,164.53,312.88,47.41,7363,377,False,Warehouse-D,2025-10-29,36.46,76.0,51.0,24.0
PRD-005234,Product-5234,Sports,Supplier-35,168.07,309.26,45.65,3898,120,False,Warehouse-E,2026-03-18,47.31,47.0,19.0,1.0
PRD-005235,Product-5235,Food,Supplier-36,65.58,149.39,56.1,6963,449,False,Warehouse-A,2026-01-08,3.8,9.0,88.0,46.0
PRD-005236,Product-5236,Toys,Supplier-37,14.69,18.56,20.85,4523,235,False,Warehouse-B,2026-04-01,46.68,95.0,15.0,11.0
PRD-005237,Product-5237,Beauty,Supplier-38,117.22,166.95,29.79,9758,219,False,Warehouse-C,2026-03-29,30.72,40.0,44.0,19.0
PRD-005238,Product-5238,Auto,Supplier-39,45.65,62.96,27.49,8759,379,False,Warehouse-D,2026-01-25,15.01,82.0,62.0,39.0
PRD-005239,Product-5239,Garden,Supplier-40,103.91,290.24,64.2,6112,487,False,Warehouse-E,2026-02-17,27.66,93.0,79.0,27.0
PRD-005241,Product-5241,Clothing,Supplier-42,173.81,386.96,55.08,4564,96,False,Warehouse-B,2026-03-20,9.14,58.0,42.0,7.0
PRD-005242,Product-5242,Books,Supplier-43,114.05,250.41,54.45,9935,96,False,Warehouse-C,2026-02-05,39.02,39.0,47.0,94.0
PRD-005243,Product-5243,Home,Supplier-44,124.31,363.04,65.76,1192,381,False,Warehouse-D,2025-11-17,30.51,76.0,72.0,73.0
PRD-005244,Product-5244,Sports,Supplier-45,36.16,46.58,22.37,7239,469,False,Warehouse-E,2026-03-23,15.42,31.0,58.0,7.0
PRD-005245,Product-5245,Food,Supplier-46,153.34,370.03,58.56,838,212,False,Warehouse-A,2025-11-29,8.67,98.0,67.0,13.0
PRD-005246,Product-5246,Toys,Supplier-47,114.39,150.39,23.94,8475,339,False,Warehouse-B,2025-11-10,38.63,55.0,33.0,34.0
PRD-005247,Product-5247,Beauty,Supplier-48,182.31,497.52,63.36,7117,365,False,Warehouse-C,2025-10-29,1.24,7.0,76.0,31.0
PRD-005249,Product-5249,Garden,Supplier-50,109.33,168.41,35.08,3226,441,False,Warehouse-E,2026-02-23,3.22,5.0,65.0,30.0
PRD-005250,Product-5250,Electronics,Supplier-51,170.03,227.91,25.4,6098,482,False,Warehouse-A,2025-12-04,23.22,44.0,4.0,33.0
PRD-005251,Product-5251,Clothing,Supplier-52,153.41,381.45,59.78,9691,217,False,Warehouse-B,2026-03-21,24.14,76.0,13.0,47.0
PRD-005252,Product-5252,Books,Supplier-53,81.83,155.56,47.4,1366,269,False,Warehouse-C,2025-11-13,31.64,40.0,61.0,64.0
PRD-005253,Product-5253,Home,Supplier-54,166.39,287.04,42.03,5357,260,False,Warehouse-D,2026-02-26,41.51,63.0,31.0,91.0
PRD-005254,Product-5254,Sports,Supplier-55,52.08,150.84,65.47,5364,81,False,Warehouse-E,2025-11-25,34.36,22.0,47.0,91.0
PRD-005255,Product-5255,Food,Supplier-56,125.65,264.89,52.57,1990,152,False,Warehouse-A,2026-01-30,35.86,12.0,68.0,32.0
PRD-005257,Product-5257,Beauty,Supplier-58,33.49,47.25,29.12,4815,129,False,Warehouse-C,2026-01-19,7.71,61.0,79.0,45.0
PRD-005258,Product-5258,Auto,Supplier-59,36.69,60.94,39.79,5518,319,False,Warehouse-D,2025-12-11,38.88,57.0,44.0,81.0
PRD-005259,Product-5259,Garden,Supplier-60,84.21,175.98,52.15,1290,132,False,Warehouse-E,2025-10-26,15.57,72.0,5.0,83.0
PRD-005260,Product-5260,Electronics,Supplier-61,184.43,222.4,17.07,5990,284,False,Warehouse-A,2025-12-07,14.91,90.0,27.0,19.0
PRD-005261,Product-5261,Clothing,Supplier-62,106.5,214.81,50.42,8346,92,False,Warehouse-B,2025-12-25,15.56,25.0,61.0,42.0
PRD-005262,Product-5262,Books,Supplier-63,158.89,282.51,43.76,5434,126,False,Warehouse-C,2025-11-06,33.52,39.0,96.0,17.0
PRD-005263,Product-5263,Home,Supplier-64,165.85,210.53,21.22,2615,12,False,Warehouse-D,2025-11-17,7.14,78.0,74.0,22.0
PRD-005265,Product-5265,Food,Supplier-66,38.56,64.05,39.8,2237,370,False,Warehouse-A,2025-11-03,35.76,5.0,84.0,81.0
PRD-005266,Product-5266,Toys,Supplier-67,28.97,72.6,60.1,121,339,True,Warehouse-B,2025-11-05,45.38,59.0,92.0,68.0
PRD-005267,Product-5267,Beauty,Supplier-68,54.76,154.75,64.61,2814,411,False,Warehouse-C,2025-10-25,34.31,72.0,87.0,19.0
PRD-005268,Product-5268,Auto,Supplier-69,39.95,69.48,42.5,7976,287,False,Warehouse-D,2026-01-17,43.8,14.0,66.0,67.0
PRD-005269,Product-5269,Garden,Supplier-70,170.1,448.53,62.08,2658,85,False,Warehouse-E,2026-01-31,37.69,31.0,16.0,26.0
PRD-005270,Product-5270,Electronics,Supplier-71,108.57,210.38,48.39,4043,20,False,Warehouse-A,2026-02-24,12.97,59.0,96.0,99.0
PRD-005271,Product-5271,Clothing,Supplier-72,151.21,374.67,59.64,2166,32,False,Warehouse-B,2026-01-26,24.82,1.0,15.0,37.0
PRD-005273,Product-5273,Home,Supplier-74,13.98,23.1,39.48,678,65,False,Warehouse-D,2026-01-18,23.03,77.0,70.0,34.0
PRD-005274,Product-5274,Sports,Supplier-75,97.54,206.92,52.86,933,239,False,Warehouse-E,2025-12-01,1.5,18.0,34.0,14.0
PRD-005275,Product-5275,Food,Supplier-76,156.82,190.24,17.57,2871,259,False,Warehouse-A,2026-02-23,41.07,60.0,39.0,26.0
PRD-005276,Product-5276,Toys,Supplier-77,64.09,86.89,26.24,7234,246,False,Warehouse-B,2026-03-14,40.71,43.0,34.0,4.0
PRD-005277,Product-5277,Beauty,Supplier-78,19.3,39.51,51.15,8826,402,False,Warehouse-C,2026-01-20,3.99,90.0,9.0,3.0
PRD-005278,Product-5278,Auto,Supplier-79,57.41,129.16,55.55,3202,36,False,Warehouse-D,2025-11-28,49.53,26.0,94.0,27.0
PRD-005279,Product-5279,Garden,Supplier-80,87.76,111.49,21.28,3586,371,False,Warehouse-E,2026-02-18,21.26,15.0,48.0,10.0
PRD-005281,Product-5281,Clothing,Supplier-82,90.94,207.64,56.2,2922,222,False,Warehouse-B,2025-10-08,17.64,20.0,89.0,16.0
PRD-005282,Product-5282,Books,Supplier-83,64.52,149.79,56.93,2817,83,False,Warehouse-C,2025-10-23,18.62,98.0,8.0,97.0
PRD-005283,Product-5283,Home,Supplier-84,16.28,46.03,64.63,598,335,False,Warehouse-D,2025-11-13,44.11,44.0,99.0,48.0
PRD-005284,Product-5284,Sports,Supplier-85,125.34,296.45,57.72,9322,139,False,Warehouse-E,2026-01-10,30.17,17.0,97.0,4.0
PRD-005285,Product-5285,Food,Supplier-86,186.58,497.18,62.47,17,432,True,Warehouse-A,2026-01-13,4.41,63.0,22.0,57.0
PRD-005286,Product-5286,Toys,Supplier-87,132.93,301.27,55.88,725,87,False,Warehouse-B,2025-10-06,32.27,84.0,20.0,87.0
PRD-005287,Product-5287,Beauty,Supplier-88,78.86,231.99,66.01,8397,130,False,Warehouse-C,2026-03-05,44.55,31.0,2.0,14.0
PRD-005289,Product-5289,Garden,Supplier-90,149.62,184.38,18.85,7799,282,False,Warehouse-E,2025-12-17,24.05,18.0,71.0,12.0
PRD-005290,Product-5290,Electronics,Supplier-91,69.1,114.7,39.76,8112,193,False,Warehouse-A,2026-03-03,8.46,85.0,2.0,6.0
PRD-005291,Product-5291,Clothing,Supplier-92,183.99,290.49,36.66,6529,131,False,Warehouse-B,2025-10-27,6.35,60.0,20.0,80.0
PRD-005292,Product-5292,Books,Supplier-93,192.26,266.62,27.89,5647,277,False,Warehouse-C,2025-12-03,40.57,11.0,14.0,86.0
PRD-005293,Product-5293,Home,Supplier-94,142.21,404.36,64.83,189,193,True,Warehouse-D,2025-12-28,38.38,45.0,42.0,96.0
PRD-005294,Product-5294,Sports,Supplier-95,23.35,66.46,64.87,3169,64,False,Warehouse-E,2025-12-21,30.12,27.0,78.0,38.0
PRD-005295,Product-5295,Food,Supplier-96,149.56,280.42,46.67,2715,437,False,Warehouse-A,2026-02-01,36.57,6.0,40.0,96.0
PRD-005297,Product-5297,Beauty,Supplier-98,44.29,118.8,62.72,5620,454,False,Warehouse-C,2026-01-14,12.29,23.0,1.0,27.0
PRD-005298,Product-5298,Auto,Supplier-99,157.86,326.11,51.59,1265,161,False,Warehouse-D,2026-01-08,17.24,59.0,56.0,78.0
PRD-005299,Product-5299,Garden,Supplier-100,142.37,299.85,52.52,3786,217,False,Warehouse-E,2026-01-09,34.45,54.0,47.0,61.0
PRD-005300,Product-5300,Electronics,Supplier-1,177.14,351.38,49.59,975,47,False,Warehouse-A,2025-11-26,33.66,72.0,99.0,52.0
PRD-005301,Product-5301,Clothing,Supplier-2,116.63,213.36,45.34,6671,95,False,Warehouse-B,2026-03-23,10.23,64.0,11.0,73.0
PRD-005302,Product-5302,Books,Supplier-3,174.9,412.62,57.61,5932,295,False,Warehouse-C,2026-01-17,45.09,23.0,61.0,46.0
PRD-005303,Product-5303,Home,Supplier-4,89.49,262.71,65.94,7924,287,False,Warehouse-D,2025-10-27,49.14,19.0,73.0,43.0
PRD-005305,Product-5305,Food,Supplier-6,87.38,212.37,58.85,2696,79,False,Warehouse-A,2025-12-24,11.06,35.0,46.0,3.0
PRD-005306,Product-5306,Toys,Supplier-7,6.38,11.24,43.24,9490,47,False,Warehouse-B,2025-11-26,19.65,58.0,9.0,98.0
PRD-005307,Product-5307,Beauty,Supplier-8,95.81,174.85,45.2,3667,356,False,Warehouse-C,2025-12-29,8.32,45.0,6.0,51.0
PRD-005308,Product-5308,Auto,Supplier-9,105.59,238.43,55.71,4310,460,False,Warehouse-D,2026-01-04,36.58,1.0,33.0,85.0
PRD-005309,Product-5309,Garden,Supplier-10,172.82,365.14,52.67,1738,113,False,Warehouse-E,2025-12-28,35.32,72.0,33.0,15.0
PRD-005310,Product-5310,Electronics,Supplier-11,151.29,226.33,33.16,202,282,True,Warehouse-A,2026-01-01,12.87,63.0,76.0,40.0
PRD-005311,Product-5311,Clothing,Supplier-12,49.61,132.5,62.56,9465,99,False,Warehouse-B,2025-12-06,26.03,83.0,7.0,32.0
PRD-005313,Product-5313,Home,Supplier-14,12.88,15.48,16.8,8603,264,False,Warehouse-D,2025-12-15,22.48,64.0,11.0,92.0
PRD-005314,Product-5314,Sports,Supplier-15,171.26,503.26,65.97,1441,172,False,Warehouse-E,2026-02-07,5.35,15.0,51.0,9.0
PRD-005315,Product-5315,Food,Supplier-16,13.94,20.43,31.77,9663,347,False,Warehouse-A,2026-02-18,48.75,10.0,18.0,68.0
PRD-005316,Product-5316,Toys,Supplier-17,91.58,214.91,57.39,8436,386,False,Warehouse-B,2026-01-09,7,97.0,41.0,1.0
PRD-005317,Product-5317,Beauty,Supplier-18,111.78,291.38,61.64,1857,456,False,Warehouse-C,2026-01-30,30.86,78.0,19.0,64.0
PRD-005318,Product-5318,Auto,Supplier-19,49.31,144.65,65.91,8936,186,False,Warehouse-D,2026-02-11,0.78,18.0,40.0,20.0
PRD-005319,Product-5319,Garden,Supplier-20,177.61,521.92,65.97,3609,282,False,Warehouse-E,2025-11-26,49.46,51.0,69.0,38.0
PRD-005321,Product-5321,Clothing,Supplier-22,10.9,30.56,64.33,1575,335,False,Warehouse-B,2026-01-27,8.3,20.0,70.0,41.0
PRD-005322,Product-5322,Books,Supplier-23,125.93,226.55,44.41,3522,462,False,Warehouse-C,2026-01-03,23.74,66.0,3.0,4.0
PRD-005323,Product-5323,Home,Supplier-24,128.31,305.81,58.04,5182,447,False,Warehouse-D,2026-02-24,9.68,37.0,52.0,74.0
PRD-005324,Product-5324,Sports,Supplier-25,193.48,374.86,48.39,1805,105,False,Warehouse-E,2025-12-13,33.85,51.0,32.0,26.0
PRD-005325,Product-5325,Food,Supplier-26,57.95,101.81,43.08,754,182,False,Warehouse-A,2025-11-23,36.9,63.0,47.0,99.0
PRD-005326,Product-5326,Toys,Supplier-27,38.9,86.77,55.17,9023,422,False,Warehouse-B,2026-02-19,29.42,19.0,24.0,1.0
PRD-005327,Product-5327,Beauty,Supplier-28,101.34,204.64,50.48,9277,296,False,Warehouse-C,2026-01-30,28.67,28.0,89.0,76.0
PRD-005329,Product-5329,Garden,Supplier-30,55.71,102.33,45.56,5990,80,False,Warehouse-E,2025-11-28,32.43,2.0,75.0,71.0
PRD-005330,Product-5330,Electronics,Supplier-31,115.98,343.55,66.24,3506,201,False,Warehouse-A,2025-11-18,15.09,80.0,65.0,6.0
PRD-005331,Product-5331,Clothing,Supplier-32,96.26,133.38,27.83,9912,106,False,Warehouse-B,2026-01-09,0.95,88.0,12.0,82.0
PRD-005332,Product-5332,Books,Supplier-33,158.66,208.38,23.86,6104,81,False,Warehouse-C,2026-03-12,30.72,88.0,87.0,25.0
PRD-005333,Product-5333,Home,Supplier-34,157.1,393.51,60.08,2023,122,False,Warehouse-D,2025-12-10,40.31,49.0,67.0,82.0
PRD-005334,Product-5334,Sports,Supplier-35,28.88,70.64,59.12,4824,277,False,Warehouse-E,2026-03-22,42.27,57.0,51.0,21.0
PRD-005335,Product-5335,Food,Supplier-36,104.69,185.0,43.41,4962,480,False,Warehouse-A,2026-02-16,40.1,21.0,24.0,75.0
PRD-005337,Product-5337,Beauty,Supplier-38,62.65,179.59,65.11,2551,227,False,Warehouse-C,2025-11-12,35.19,96.0,59.0,91.0
PRD-005338,Product-5338,Auto,Supplier-39,198.77,542.33,63.35,7603,365,False,Warehouse-D,2025-12-29,19.15,31.0,69.0,42.0
PRD-005339,Product-5339,Garden,Supplier-40,192.87,266.02,27.5,3829,127,False,Warehouse-E,2026-03-04,44.65,2.0,61.0,6.0
PRD-005340,Product-5340,Electronics,Supplier-41,56.96,142.29,59.97,5577,135,False,Warehouse-A,2025-12-21,19.57,75.0,72.0,95.0
PRD-005341,Product-5341,Clothing,Supplier-42,111.16,296.18,62.47,9552,260,False,Warehouse-B,2026-01-02,26.12,79.0,49.0,15.0
PRD-005342,Product-5342,Books,Supplier-43,194.87,344.18,43.38,4382,395,False,Warehouse-C,2026-01-07,37.44,30.0,73.0,64.0
PRD-005343,Product-5343,Home,Supplier-44,17.87,28.7,37.74,5690,379,False,Warehouse-D,2026-03-24,15.72,4.0,66.0,72.0
PRD-005345,Product-5345,Food,Supplier-46,12.8,17.51,26.9,2521,457,False,Warehouse-A,2026-02-04,46.65,1.0,86.0,33.0
PRD-005346,Product-5346,Toys,Supplier-47,34.84,60.62,42.53,6101,473,False,Warehouse-B,2025-11-20,3.12,5.0,92.0,45.0
PRD-005347,Product-5347,Beauty,Supplier-48,150.54,202.12,25.52,7776,359,False,Warehouse-C,2026-03-31,26.39,74.0,7.0,60.0
PRD-005348,Product-5348,Auto,Supplier-49,147.58,275.04,46.34,7115,62,False,Warehouse-D,2026-02-09,7,94.0,100.0,59.0
PRD-005349,Product-5349,Garden,Supplier-50,148.87,319.92,53.47,764,204,False,Warehouse-E,2026-03-26,44.02,68.0,93.0,79.0
PRD-005350,Product-5350,Electronics,Supplier-51,80.86,229.07,64.7,9060,33,False,Warehouse-A,2025-10-30,14.28,56.0,78.0,89.0
PRD-005351,Product-5351,Clothing,Supplier-52,45.46,61.19,25.71,7792,426,False,Warehouse-B,2026-03-19,32.97,61.0,31.0,32.0
PRD-005353,Product-5353,Home,Supplier-54,2.07,3.59,42.34,8766,428,False,Warehouse-D,2026-01-02,29.44,96.0,52.0,62.0
PRD-005354,Product-5354,Sports,Supplier-55,183.63,514.87,64.33,1482,439,False,Warehouse-E,2025-10-18,4.49,93.0,62.0,67.0
PRD-005355,Product-5355,Food,Supplier-56,32.77,85.18,61.53,5643,467,False,Warehouse-A,2025-10-23,9.37,46.0,50.0,51.0
PRD-005356,Product-5356,Toys,Supplier-57,92.66,165.32,43.95,4745,288,False,Warehouse-B,2025-11-05,35.68,12.0,5.0,2.0
PRD-005357,Product-5357,Beauty,Supplier-58,22.5,37.78,40.44,6305,161,False,Warehouse-C,2025-11-29,4.45,27.0,21.0,46.0
PRD-005358,Product-5358,Auto,Supplier-59,139.85,359.0,61.04,6197,160,False,Warehouse-D,2026-02-20,31.67,74.0,56.0,90.0
PRD-005359,Product-5359,Garden,Supplier-60,35.66,72.51,50.82,8925,465,False,Warehouse-E,2026-01-05,32.67,66.0,29.0,61.0
PRD-005361,Product-5361,Clothing,Supplier-62,101.7,149.38,31.92,9538,29,False,Warehouse-B,2025-12-27,18.43,29.0,67.0,59.0
PRD-005362,Product-5362,Books,Supplier-63,140.06,240.38,41.73,498,401,False,Warehouse-C,2026-02-16,13.36,89.0,78.0,7.0
PRD-005363,Product-5363,Home,Supplier-64,66.61,93.2,28.53,7548,386,False,Warehouse-D,2026-02-27,8.82,55.0,57.0,55.0
PRD-005364,Product-5364,Sports,Supplier-65,123.76,155.54,20.43,6119,117,False,Warehouse-E,2026-04-01,24.63,39.0,18.0,47.0
PRD-005365,Product-5365,Food,Supplier-66,83.62,237.57,64.8,3302,479,False,Warehouse-A,2026-02-13,10.51,13.0,70.0,42.0
PRD-005366,Product-5366,Toys,Supplier-67,37.38,61.3,39.02,5061,284,False,Warehouse-B,2026-03-13,10.77,33.0,43.0,82.0
PRD-005367,Product-5367,Beauty,Supplier-68,146.62,249.43,41.22,7672,12,False,Warehouse-C,2025-11-12,18.11,74.0,35.0,97.0
PRD-005369,Product-5369,Garden,Supplier-70,59.74,122.07,51.06,4253,223,False,Warehouse-E,2025-10-10,19.37,28.0,43.0,47.0
PRD-005370,Product-5370,Electronics,Supplier-71,181.78,291.78,37.7,5454,201,False,Warehouse-A,2025-10-26,46.6,30.0,30.0,96.0
PRD-005371,Product-5371,Clothing,Supplier-72,130.75,375.83,65.21,7716,273,False,Warehouse-B,2026-01-01,4.06,19.0,7.0,95.0
PRD-005372,Product-5372,Books,Supplier-73,7.58,16.11,52.95,8809,179,False,Warehouse-C,2026-01-13,49.64,99.0,67.0,37.0
PRD-005373,Product-5373,Home,Supplier-74,77.76,99.47,21.83,2724,257,False,Warehouse-D,2026-03-04,14.68,43.0,78.0,25.0
PRD-005374,Product-5374,Sports,Supplier-75,47.03,73.93,36.39,4317,288,False,Warehouse-E,2026-01-06,38.35,74.0,93.0,53.0
PRD-005375,Product-5375,Food,Supplier-76,54.75,161.41,66.08,3083,386,False,Warehouse-A,2026-03-10,6.24,39.0,40.0,13.0
PRD-005377,Product-5377,Beauty,Supplier-78,52.86,84.23,37.24,8226,263,False,Warehouse-C,2026-03-28,48.8,67.0,98.0,20.0
PRD-005378,Product-5378,Auto,Supplier-79,80.3,165.48,51.47,9627,359,False,Warehouse-D,2026-02-06,28.94,85.0,6.0,48.0
PRD-005379,Product-5379,Garden,Supplier-80,150.44,334.32,55.0,4168,416,False,Warehouse-E,2025-10-08,37.59,90.0,60.0,41.0
PRD-005380,Product-5380,Electronics,Supplier-81,154.71,220.72,29.91,5830,79,False,Warehouse-A,2026-03-30,17.88,23.0,40.0,11.0
PRD-005381,Product-5381,Clothing,Supplier-82,16.82,38.81,56.66,3301,310,False,Warehouse-B,2025-11-07,36.38,27.0,83.0,97.0
PRD-005382,Product-5382,Books,Supplier-83,154.65,302.89,48.94,2776,364,False,Warehouse-C,2026-03-08,49.15,89.0,61.0,50.0
PRD-005383,Product-5383,Home,Supplier-84,168.06,412.97,59.3,4553,281,False,Warehouse-D,2026-02-16,26.05,20.0,74.0,81.0
PRD-005385,Product-5385,Food,Supplier-86,37.94,50.52,24.9,7296,386,False,Warehouse-A,2026-01-22,10.19,95.0,55.0,45.0
PRD-005386,Product-5386,Toys,Supplier-87,45.75,55.54,17.63,2309,37,False,Warehouse-B,2026-03-24,22.86,92.0,87.0,27.0
PRD-005387,Product-5387,Beauty,Supplier-88,38.14,95.38,60.01,9587,66,False,Warehouse-C,2026-03-24,9.93,21.0,71.0,22.0
PRD-005388,Product-5388,Auto,Supplier-89,198.42,428.22,53.66,1068,14,False,Warehouse-D,2025-10-05,29.94,22.0,67.0,56.0
PRD-005389,Product-5389,Garden,Supplier-90,32.9,77.6,57.6,8413,384,False,Warehouse-E,2026-03-20,45.02,93.0,51.0,13.0
PRD-005390,Product-5390,Electronics,Supplier-91,3.71,7.44,50.13,9551,305,False,Warehouse-A,2025-11-02,18.01,89.0,12.0,36.0
PRD-005391,Product-5391,Clothing,Supplier-92,130.05,160.46,18.95,3774,234,False,Warehouse-B,2026-01-16,15.98,66.0,53.0,5.0
PRD-005393,Product-5393,Home,Supplier-94,96.7,238.82,59.51,3139,239,False,Warehouse-D,2026-03-06,18.39,47.0,44.0,62.0
PRD-005394,Product-5394,Sports,Supplier-95,164.2,473.24,65.3,7852,221,False,Warehouse-E,2026-02-19,42.71,73.0,38.0,39.0
PRD-005395,Product-5395,Food,Supplier-96,70.46,137.0,48.57,4546,491,False,Warehouse-A,2025-12-05,32.34,42.0,7.0,46.0
PRD-005396,Product-5396,Toys,Supplier-97,161.61,203.31,20.51,4686,474,False,Warehouse-B,2025-10-21,31.62,50.0,4.0,43.0
PRD-005397,Product-5397,Beauty,Supplier-98,51.07,149.17,65.76,1237,153,False,Warehouse-C,2025-12-30,16.75,35.0,50.0,79.0
PRD-005398,Product-5398,Auto,Supplier-99,155.56,304.98,48.99,4914,45,False,Warehouse-D,2025-12-19,5.69,19.0,17.0,99.0
PRD-005399,Product-5399,Garden,Supplier-100,98.16,221.19,55.62,3869,200,False,Warehouse-E,2025-11-12,36.11,7.0,19.0,1.0
PRD-005401,Product-5401,Clothing,Supplier-2,89.11,227.92,60.9,9414,56,False,Warehouse-B,2025-11-03,6.73,47.0,71.0,14.0
PRD-005402,Product-5402,Books,Supplier-3,153.38,213.11,28.03,5431,297,False,Warehouse-C,2025-10-19,38.91,42.0,84.0,98.0
PRD-005403,Product-5403,Home,Supplier-4,70.25,98.85,28.93,6944,46,False,Warehouse-D,2025-12-23,44.39,31.0,66.0,57.0
PRD-005404,Product-5404,Sports,Supplier-5,111.33,254.42,56.24,3568,119,False,Warehouse-E,2025-12-20,14.78,74.0,97.0,70.0
PRD-005405,Product-5405,Food,Supplier-6,20.73,27.47,24.54,5018,383,False,Warehouse-A,2026-01-22,28.99,99.0,67.0,93.0
PRD-005406,Product-5406,Toys,Supplier-7,42.4,111.62,62.01,7389,230,False,Warehouse-B,2025-12-23,21.65,60.0,3.0,8.0
PRD-005407,Product-5407,Beauty,Supplier-8,177.13,237.94,25.56,786,458,False,Warehouse-C,2026-01-10,47.98,58.0,6.0,90.0
PRD-005409,Product-5409,Garden,Supplier-10,81.11,171.89,52.81,1967,344,False,Warehouse-E,2025-10-12,11.06,1.0,71.0,50.0
PRD-005410,Product-5410,Electronics,Supplier-11,162.15,458.82,64.66,269,46,False,Warehouse-A,2025-11-25,3.24,81.0,88.0,61.0
PRD-005411,Product-5411,Clothing,Supplier-12,80.73,107.36,24.8,2821,189,False,Warehouse-B,2026-03-26,42.92,74.0,53.0,92.0
PRD-005412,Product-5412,Books,Supplier-13,131.45,378.99,65.32,5738,485,False,Warehouse-C,2026-02-25,35.3,3.0,27.0,52.0
PRD-005413,Product-5413,Home,Supplier-14,99.0,292.41,66.14,8491,185,False,Warehouse-D,2025-12-04,26.42,27.0,64.0,94.0
PRD-005414,Product-5414,Sports,Supplier-15,4.77,13.72,65.23,4476,413,False,Warehouse-E,2025-12-18,17.45,39.0,19.0,29.0
PRD-005415,Product-5415,Food,Supplier-16,7.88,11.81,33.28,7530,456,False,Warehouse-A,2025-11-24,17.94,15.0,4.0,20.0
PRD-005417,Product-5417,Beauty,Supplier-18,83.87,244.58,65.71,9026,354,False,Warehouse-C,2026-02-18,0.46,40.0,6.0,69.0
PRD-005418,Product-5418,Auto,Supplier-19,52.55,148.91,64.71,9112,394,False,Warehouse-D,2026-03-10,26.41,78.0,61.0,89.0
PRD-005419,Product-5419,Garden,Supplier-20,193.79,354.98,45.41,2167,235,False,Warehouse-E,2025-10-14,36.85,37.0,79.0,8.0
PRD-005420,Product-5420,Electronics,Supplier-21,39.17,108.53,63.91,5796,169,False,Warehouse-A,2025-10-18,40.48,54.0,9.0,36.0
PRD-005421,Product-5421,Clothing,Supplier-22,196.62,551.52,64.35,2435,178,False,Warehouse-B,2026-01-31,44.62,27.0,46.0,59.0
PRD-005422,Product-5422,Books,Supplier-23,117.77,166.83,29.41,1250,258,False,Warehouse-C,2026-01-19,24.71,58.0,36.0,88.0
PRD-005423,Product-5423,Home,Supplier-24,156.85,226.38,30.71,1042,350,False,Warehouse-D,2025-10-21,33.03,22.0,21.0,86.0
PRD-005425,Product-5425,Food,Supplier-26,69.44,200.92,65.44,1346,132,False,Warehouse-A,2025-10-09,27.71,56.0,90.0,84.0
